"George Mason University Department of Police & Public SafetyDAILY CRIME AND FIRE LOGJanuary 2017",,,,,,
"Tuesday, January 31, 2017",,,,,,
2/23/2017,1:50 AM,2/23/2017,1:50 AM,Parking Deck -,transported to Fairfax County Adult Detention Center for driving a vehicle while,
"",,,,,,Arrest
"",,,,Visitor Section,under the influence of alcohol. (41/Alfaro),
"",,,,,"Wednesday, February 22, 2017",
"",Report,Incident,Incident,,,
Report Date,,,,Location,Case Number / Nature of Case / Brief Description / Officer Unit ID,Status
"",Time,Date,Time,,,
"",,,,Roanoke River,2017-002442 / Drunkenness. Subject (GMU) was arrested and transported to,
"",,,,,,Cleared by
2/22/2017,6:51 PM,2/22/2017,6:51 PM,Road entrance of,Fairfax County Adult Detention Center for being highly intoxicated in public.,
"",,,,,,Arrest
"",,,,Lot K,(38/Rourke),
"",,,,,2017-002435 / Larceny. Complainant (GMU) reported the theft of Parking Services,
2/22/2017,4:15 PM,2/22/2017,4:15 PM,Finley Parking Lot,,Closed
"",,,,,equipment. (42/Taylor),
"",,,,,2017-002434 / Hit and Run. Complainant (GMU) reported a hit and run of a,
2/22/2017,3:22 PM,2/22/2017,3:22 PM,Campus Drive,,Closed
"",,,,,vehicle. (45/Arnold),
"",,,,,2017-002433 / Theft from Building / Credit Card Fraud. Complainant (GMU),
"",,,2:30 PM -,,,
2/22/2017,3:12 PM,2/20/2017,,Enterprise Hall,"reported the theft of unattended credit cards from an unsecured location, and",Pending
"",,,3:00 PM,,,
"",,,,,subsequent fraudulent use of the credit cards. (42/Taylor),
"",,,,,"Tuesday, February 21, 2017",
"",Report,Incident,Incident,,,
Report Date,,,,Location,Case Number / Nature of Case / Brief Description / Officer Unit ID,Status
"",Time,Date,Time,,,
"",,,,,2017-002392 / Drug/Narcotic Violations / Drug Equipment Violations. Subject,Cleared by
"",,,,,(GMU) was issued a releasable summons for possessing illegal drugs and drug,Summons /
2/21/2017,11:10 PM,2/21/2017,11:10 PM,Rogers Hall,,
"",,,,,equipment. A second subject (GMU) was referred to Office of Student Conduct,Referred to
"",,,,,(OSC) for the same offense. (32/O'Hare),OSC
"",,1/25/2017 -,Multiple,,2017-002369 / Stalking. Complainant (GMU) reported receiving unwanted,
2/21/2017,2:22 PM,,,Fairfax Campus,,Pending
"",,2/21/2017,Times,,messages from a known subject (GMU) on multiple occasions. (18/Broughton),
"",,,,,"Monday, February 20, 2017",
"",Report,Incident,Incident,,,
Report Date,,,,Location,Case Number / Nature of Case / Brief Description / Officer Unit ID,Status
"",Time,Date,Time,,,
"",,,,University Dr /,2017-002315 / Larceny. Subject (GMU) was found in possession of stolen state,
2/20/2017,1:33 PM,2/20/2017,1:33 PM,,,Pending
"",,,,North St,property. (54/King),
"",,,,Fairfax Campus /,CSA Report #022017 / Dating Violence. Complainant (GMU) reported being,
"",,,Not,,,Information
2/20/2017,8:49 AM,2/16/2017,,Student Housing  assaulted by their former intimate partner (GMU). Due to confidentiality of,,
"",,,Reported,,,Only
"",,,,Facility,"reporting, limited information is available regarding this incident.",
"",,,,,"Sunday, February 19, 2017",
"",Report,Incident,Incident,,,
Report Date,,,,Location,Case Number / Nature of Case / Brief Description / Officer Unit ID,Status
"",Time,Date,Time,,,
"",,,,,2017-002257 / Liquor Law Violations / Drunkenness. Subject (GMU) was arrested,
"",,,,Washington Hall -,,Cleared by
2/19/2017,4:08 AM,2/19/2017,4:08 AM,,and transported to Fairfax County Adult Detention Center for being highly,
"",,,,3rd Floor,,Arrest
"",,,,,intoxicated in public while under age 21. (18/Broughton),
"",,,,,"2017-002256 / Liquor Law Violations. Two subjects (1-GMU, 1-Non-GMU) were",
"",,,,,,Cleared by
2/19/2017,1:44 AM,2/19/2017,1:44 AM,Harrison Hall,issued releasable summonses for possessing alcohol while under age 21.,
"",,,,,,Summons
"",,,,,(38/Rourke),
"",,,,,2017-002255 / Drug/Narcotic Violations / Drug Equipment Violations. Subject,
"",,,,,,Cleared by
2/19/2017,1:30 AM,2/19/2017,1:30 AM,Lot R,(Non-GMU) was issued a releasable summons for possessing illegal drugs and drug,
"",,,,,,Summons
"",,,,,equipment. (32/O'Hare),
"",,,,,"Saturday, February 18, 2017",
"",Report,Incident,Incident,,,
Report Date,,,,Location,Case Number / Nature of Case / Brief Description / Officer Unit ID,Status
"",Time,Date,Time,,,
"",,,,,2017-002248 / Liquor Law Violations / Medical Assist. Subject (GMU) was,
"",,,,,transported to Fairfax Hospital by emergency medical services for,Cleared by
2/18/2017,11:55 PM,2/18/2017,11:55 PM,Ike's,,
"",,,,,overconsumption of alcohol and issued a releasable summons for possessing,Summons
"",,,,,alcohol while under age 21. (32/O'Hare),
"",,,,,"Friday, February 17, 2017",
"",Report,Incident,Incident,,,
Report Date,,,,Location,Case Number / Nature of Case / Brief Description / Officer Unit ID,Status
"",Time,Date,Time,,,
"",,,,,2017-002192 / Driving Under the Influence / Liquor Law Violence / Possession of,
"",,,,,Fictitious ID. Subject (Non-GMU) was arrested and transported to Fairfax County,
"",,,,Braddock Rd at,,Cleared by
2/17/2017,11:07 PM,2/17/2017,11:07 PM,,"Adult Detention Center for driving a vehicle while under the influence of alcohol,",
"",,,,Ox Road,,Arrest
"",,,,,"possessing alcohol while under age 21, and possessing a fictitious identification",
"",,,,,card. (8/Lighthiser),
"",,,,,2017-002167 / Stalking. Complainant (GMU) reported being repeatedly followed,Referred to
2/17/2017,3:12 PM,2/17/2017,1:24 PM,Fairfax Campus,,
"",,,,,by an unknown subject (Non-GMU) following a road rage incident. (19/Dean),Title IX
"",,10/19/2016,Multiple,,2017-002163 / Stalking. Complainant (GMU) reported receiving unwanted contact,Referred to
2/17/2017,2:12 PM,,,Fairfax Campus,,
"",,- 2/17/2017,Times,,from a known subject (Non-GMU) on multiple occasions. (45/Arnold),Title IX
"",,,,,2017-002162 / Assault on Police Officer. Subject (Non-GMU) was arrested and,
"",,,,Police HQ Parking,,Cleared by
2/17/2017,1:24 PM,2/17/2017,1:24 PM,,transported to Fairfax County Adult Detention Center for assaulting a police,
"",,,,Lot,,Arrest
"",,,,,officer. (19/Dean),
"",,,,,2017-002137 / Liquor Law Violations / Medical Assist. Subject (GMU) was,
"",,,,,transported to Fairfax Hospital by emergency medical services for,Cleared by
2/17/2017,2:15 AM,2/17/2017,2:15 AM,Amherst Hall,,
"",,,,,overconsumption of alcohol and issued a releasable summons for possessing,Summons
"",,,,,alcohol while under age 21. (43/Blevins),
"",,1/17/2017 -,Multiple,,2017-002158 / Stalking / Intimidation. Complainant (GMU) reported receiving,Referred to
2/17/2017,11:21 AM,,,Fairfax Campus,,
"",,2/17/2017,Times,,unwanted contact from a known subject (GMU) on multiple occasions. (41/Alfaro),Title IX
"",,,,"Thursday, February 16, 2017",,
"",Report,Incident,Incident,,,
Report Date,,,,Location,Case Number / Nature of Case / Brief Description / Officer Unit ID,Status
"",Time,Date,Time,,,
"",,,,,CSA Report #021617-2 / Stalking. Mason Police was notified by a Mason,
"",,Not,Multiple,,Employee that a complainant (GMU) has received unwanted contact from a,Information
2/16/2017,3:00 PM,,,Fairfax Campus,,
"",,Reported,Times,,"former intimate partner on multiple occasions. Due to confidentiality of reporting,",Only
"",,,,,limited information is available regarding this incident.,
"",,,,,CSA Report #021617-1 / Stalking. Mason Police was notified by a Mason,
"",,Not,Multiple,Fairfax Campus /,Employee that a complainant (GMU) has received unwanted contact from a known,Information
2/16/2017,3:00 PM,,,,,
"",,Reported,Times,Classroom,"subject (GMU) on multiple occasions. Due to confidentiality of reporting, limited",Only
"",,,,,information is available regarding this incident.,
"",,,,"Wednesday, February 15, 2017",,
"",Report,Incident,Incident,,,
Report Date,,,,Location,Case Number / Nature of Case / Brief Description / Officer Unit ID,Status
"",Time,Date,Time,,,
"",,,4:30 PM -,,2017-002050 / Theft from Building. Complainant (GMU) reported the theft of an,
2/15/2017,7:44 PM,2/15/2017,,Enterprise Hall,,Pending
"",,,5:30 PM,,unattended coat from an unsecured location. (59/Willis),
"",,2/14/2017 -,5:35 PM -,,2017-002032 / Burglary. Complainant (GMU) reported a breaking and entering,
2/15/2017,10:13 AM,,,Merten Hall,,Inactive
"",,2/15/2017,9:00 AM,,into a secured office. (18/Broughton),
"",,,,,"Tuesday, February 14, 2017",
Report Date,"ReportTime","IncidentDate","IncidentTime",Location,Case Number / Nature of Case / Brief Description / Officer Unit ID,Status
2/14/2017,6:59 PM,"2/3/2017 -2/12/2017","6:00 AM -6:59 PM","Presidents ParkGreenhouse","2017-002010 / Burglary. Complainant (GMU) reported the theft of property froma greenhouse. (32/O'Hare)",Pending
"Monday, February 13, 2017",,,,,,
Report Date,"ReportTime","IncidentDate","IncidentTime",Location,Case Number / Nature of Case / Brief Description / Officer Unit ID,Status
2/13/2017,6:31 PM,"2013 &2/13/2017",6:31 PM,Johnson Center,"2017-001950 / Stalking. Complainant (GMU) reported receiving unwanted contactfrom a known subject (Non-GMU) on multiple occasions. (56/Hagenow)","Referred toTitle IX"
2/13/2017,5:56 PM,2/13/2017,5:56 PM,Research Hall,"2017-001949 / Domestic Violence. Complainant (GMU) reported being struck inthe arm by their intimate partner (Non-GMU) during a dispute. (32/O'Hare)","Cleared byArrest"
2/13/2017,3:19 PM,2/13/2017,3:19 PM,"Science & TechCampus","2017-001941 / Stalking. Complainant (GMU) reported receiving unwanted contactfrom a former intimate partner (GMU) on multiple occasions. (35/Avery)",Pending
"Sunday, February 12, 2017",,,,,,
Report Date,"ReportTime","IncidentDate","IncidentTime",Location,Case Number / Nature of Case / Brief Description / Officer Unit ID,Status
2/12/2017,11:50 PM,2/12/2017,11:50 PM,Krasnow Institute,"2017-001914 / Drug/Narcotic Violations / Drug Equipment Violations /Possession of Fictitious ID. Subject (GMU) was arrested and transported to FairfaxCounty Adult Detention Center for possessing illegal drugs, drug equipment, and afictitious identification card. (43/Blevins)","Cleared byArrest"
2/12/2017,9:55 PM,"2/11/2017 -2/12/2017","9:30 PM -8:30 PM",Lot M,"2017-001907 / Theft of Motor Vehicle Parts. Complainant (non-GMU) reportedthe theft of temporary license plates from a vehicle. (58/Crice)",Pending
2/12/2017,6:25 AM,2/12/2017,6:25 AM,Jackson Hall,"2017-001884 / Unlawful Entry. Subject (GMU) was referred to Office of StudentConduct (OSC) for entering and falling asleep in another student's dorm roomwithout their permission. (18/Broughton)","Referred toOSC"
2/12/2017,3:19 AM,2/12/2017,3:19 AM,"Outside ofSandbridge Hall","2017-001879 / Liquor Law Violations / Drunkenness / Possession of Fictitious ID.Subject (GMU) was arrested and transported to Fairfax County Adult DetentionCenter for being highly intoxicated in public while under age 21 and possessing afictitious identification card. (58/Crice)","Cleared byArrest"
2/12/2017,2:03 AM,2/12/2017,2:03 AM,"Rappahannockparking deck","2017-001875 / Drug/Narcotic Violations / Drug Equipment Violations. Subject(GMU) was issued a releasable summons for possessing illegal drugs and drugequipment. A second subject (GMU) was referred to Office of Student Conduct(OSC) for the same offense. (27/Zamora)","Cleared bySummons /Referred toOSC"
"Saturday, February 11, 2017",,,,,,
Report Date,"ReportTime","IncidentDate","IncidentTime",Location,Case Number / Nature of Case / Brief Description / Officer Unit ID,Status
2/11/2017,6:30 PM,2/11/2017,6:30 PM,Eagle Bank Arena,"2017-001826 / Liquor Law Violations. Subject (GMU) was referred to Office ofStudent Conduct (OSC) for possessing alcohol while under age 21. (42/Taylor)","Referred toOSC"
"",,,,Freedom Center,2017-001825 / Domestic Violence. Complainant (Non-GMU) reported being,
"",,,,,,Referred to
2/11/2017,6:19 PM,2/11/2017,6:19 PM,(Science & Tech,grabbed by their former intimate partner (Non-GMU) during a dispute.,
"",,,,,,Title IX
"",,,,Campus),(36/Gannon),
"",,,,,2017-001820 / Liquor Law Violations / Drunkenness / Possession of Fictitious ID.,
"",,,,,Subject (GMU) was arrested and transported to Fairfax County Adult Detention,Cleared by
"",,,,,Center for being highly intoxicated in public and possessing a fictitious,Arrest /
2/11/2017,6:02 PM,2/11/2017,6:02 PM,Aquatic Center,,
"",,,,,identification card and also referred to Office of Student Conduct (OSC) for,Referred to
"",,,,,possessing alcohol while under age 21. A second subject (GMU) was also referred,OSC
"",,,,,to OSC for possessing alcohol while under age 21. (43/Blevins),
"",,,,,2017-001819 / Liquor Law Violations. Two subjects (GMU) were referred to Office,Referred to
2/11/2017,5:10 PM,2/11/2017,5:10 PM,Potomac Heights,,
"",,,,,of Student Conduct (OSC) for possessing alcohol while under age 21. (54/King),OSC
"",,,,,2017-001817 / Liquor Law Violations. Two subjects (GMU) were referred to Office,Referred to
2/11/2017,5:02 PM,2/11/2017,5:02 PM,Lot K,,
"",,,,,of Student Conduct (OSC) for possessing alcohol while under age 21. (19/Dean),OSC
"",,,,,2017-001815 / Liquor Law Violations / Drunkenness / Possession of Fictitious ID.,
"",,,,,Subject (GMU) was arrested and transported to Fairfax County Adult Detention,Cleared by
2/11/2017,4:55 PM,2/11/2017,4:55 PM,Lot K,,
"",,,,,Center for being highly intoxicated in public while under age 21 and possessing a,Arrest
"",,,,,fictitious identification card. (18/Broughton),
"",,,,,2017-001814 / Liquor Law Violations / Drunkenness. Subject (GMU) was arrested,Cleared by
"",,,,,and transported to Fairfax County Adult Detention Center for being highly,Arrest /
2/11/2017,4:35 PM,2/11/2017,4:35 PM,Lot K,,
"",,,,,intoxicated in public and referred to Office of Student Conduct (OSC) for,Referred to
"",,,,,possessing alcohol while under age 21. (24/Lee),OSC
"",,,,,2017-001812 / Liquor Law Violations / Drunkenness / Medical Assist. Subject,
"",,,,,,Information
2/11/2017,3:57 PM,2/11/2017,3:57 PM,Lot K,(Non-GMU) was  transported to Fairfax Hospital by emergency medical services for,
"",,,,,,Only
"",,,,,overconsumption of alcohol. (7/Chandler),
"",,,,,2017-001811 / Drunkenness. Subject (Non-GMU) was arrested and transported to,
"",,,,,,Cleared by
2/11/2017,3:35 PM,2/11/2017,3:35 PM,Lot K,Fairfax County Adult Detention Center for being highly intoxicated in public.,
"",,,,,,Arrest
"",,,,,(24/Lee),
"",,,,Forrest Avenue /,,
"",,,,,2017-001807 / Liquor Law Violations. GMU officer provided mutual aid assistance,Information
2/11/2017,1:17 PM,2/11/2017,1:17 PM,Fairfax City (off-,,
"",,,,,to Fairfax City Police regarding a liquor law violation. (18/Broughton),Only
"",,,,campus),,
"",,,,Student Apt,2017-001793 / Drug/Narcotic Violations. Subject (GMU) was referred to Office of,Referred to
2/11/2017,1:07 AM,2/11/2017,1:07 AM,,,
"",,,,(Behind Bldg. 7),Student Conduct (OSC) for using illegal drugs (43/Blevins),OSC
"",,,,,2017-001790 / Liquor Law Violations / Drug/Narcotic Violations / Drug,
"",,,,,,Cleared by
"",,,,,Equipment Violations. Subject (GMU) was issued a releasable summons for,
"",,,,,,Summons /
2/11/2017,12:42 AM,2/11/2017,12:42 AM,Jefferson Hall,possessing illegal drugs and drug equipment. A second subject (GMU) was referred,
"",,,,,,Referred to
"",,,,,to Office of Student Conduct (OSC) for possessing alcohol while under age 21.,
"",,,,,,OSC
"",,,,,(43/Blevins),
"",,,,,"Friday, February 10, 2017",
"",Report,Incident,Incident,,,
Report Date,,,,Location Case Number / Nature of Case / Brief Description / Officer Unit ID,,Status
"",Time,Date,Time,,,
"",,,,2017-001783 / Driving Under the Influence / Reckless Driving / Driving without a,,
"",,,,Roberts Rd /,,
"",,,,License. Subject (Non-GMU) was arrested and transported to Fairfax County Adult,,Cleared by
2/10/2017,11:36 PM,2/10/2017,11:36 PM,Shenandoah,,
"",,,,Detention Center for suspicion of driving a vehicle while under the influence of,,Arrest
"",,,,River lane,,
"",,,,"alcohol, reckless driving, and driving without a license. (27/Zamora)",,
"",,,5:00 PM -,Rappahannock 2017-001776 / Hit and Run. Complainant (GMU) reported a hit and run of a,,
2/10/2017,9:44 PM,2/10/2017,,,,closed
